id,type,breed,age,gender,size,description,name,status,published_at
65559588,Cat,Domestic Short Hair,Baby,Male,Small,,697747,adoptable,2023-07-22T23:00:51+0000
65559594,Cat,Domestic Short Hair,Adult,Male,Small,,697271,adoptable,2023-07-22T23:00:51+0000
65559575,Cat,Domestic Short Hair,Adult,Female,Small,,Kit,adoptable,2023-07-22T23:00:50+0000
65559565,Cat,Domestic Medium Hair,Baby,Male,Small,,Pretty Boy Floyd,adoptable,2023-07-22T23:00:43+0000
65559572,Cat,Domestic Short Hair,Baby,Female,Small,,Delores,adoptable,2023-07-22T23:00:43+0000
65559558,Cat,Domestic Short Hair,Baby,Male,Small,,Ivy,adoptable,2023-07-22T23:00:43+0000
65559567,Cat,Domestic Short Hair,Baby,Female,Small,,Slaw,adoptable,2023-07-22T23:00:43+0000
65559573,Cat,Domestic Short Hair,Baby,Female,Small,,Lantana,adoptable,2023-07-22T23:00:43+0000
65559570,Cat,Domestic Short Hair,Baby,Male,Small,,Oleander,adoptable,2023-07-22T23:00:43+0000
65559565,Cat,Domestic Medium Hair,Baby,Male,Small,,Pretty Boy Floyd,adoptable,2023-07-22T23:00:43+0000
65559560,Cat,Domestic Short Hair,Baby,Male,Medium,"Does the purrfect kitten exist?! If so, it&amp;#39;s probably Stormy! This little guy entertains himself and his foster family for...",Stormy,adoptable,2023-07-22T23:00:43+0000
65559562,Cat,Domestic Short Hair,Baby,Female,Small,"Buttercup is such a cutie! She may be shy at first, but is very brave in her interactions with new...",Buttercup,adoptable,2023-07-22T23:00:43+0000
65559561,Cat,Domestic Short Hair,Baby,Male,Small,,Mountain-Laurel,adoptable,2023-07-22T23:00:43+0000
65559566,Cat,Domestic Short Hair,Baby,Female,Small,Zendaya is the cutest little puff of fur! She was even nicknamed Lint by her foster! She has a great...,Zendaya,adoptable,2023-07-22T23:00:43+0000
65559564,Cat,Domestic Medium Hair,Young,Male,Medium,,Catarratto,adoptable,2023-07-22T23:00:43+0000
65559568,Cat,Domestic Medium Hair,Baby,Male,Small,,Stromboli,adoptable,2023-07-22T23:00:43+0000
65559555,Cat,Domestic Short Hair,Baby,Male,Small,,Loafers,adoptable,2023-07-22T23:00:42+0000
65559554,Cat,Domestic Short Hair,Senior,Female,Small,,Stella Bella,adoptable,2023-07-22T23:00:42+0000
65559556,Cat,Domestic Short Hair,Baby,Male,Small,,Arbor,adoptable,2023-07-22T23:00:42+0000
65559553,Cat,Domestic Short Hair,Baby,Female,Small,,Lobo,adoptable,2023-07-22T23:00:40+0000
65559551,Cat,Domestic Medium Hair,Baby,Male,Small,Hi! My name is Breezy. I am a happy and fun little boy. I was raised as a bottle baby...,Breezy - Chino Hills Location,adoptable,2023-07-22T23:00:35+0000
65559548,Cat,Tuxedo,Young,Female,Large,Tacita is a very special young lady who came to our shelter last year as a baby kitten with her...,Tacita,adoptable,2023-07-22T23:00:06+0000
65559546,Cat,Domestic Short Hair,Baby,Male,Small,"Ready to rumble little guy 
Friendly affectionate",Abell kitten playmate,adoptable,2023-07-22T22:59:00+0000
65559542,Cat,Calico,Young,Female,Small,"Emma is relatively new at HOM. She is a stunning Calico, about 9-11 months old, and very affectionate. Emma was...",Emma,adoptable,2023-07-22T22:57:17+0000
65559538,Cat,Tortoiseshell,Baby,Female,Medium,"Third Coast Pets Alive!

Third Coast Pets Alive! PO Box 302, Montgomery, Texas 77356",Sam,adoptable,2023-07-22T22:56:58+0000
65559533,Cat,Domestic Short Hair,Young,Female,Large,"Lady Hawk is a beautiful, affectionate grey tabby who craves attention from her family! This girl is a great companion...",Hawk,adoptable,2023-07-22T22:56:30+0000
65559532,Cat,Tabby,Baby,Female,Small,Fixed and Fabulous little playmate - vaccinated combotested fiv/feline leukemia negative- given flea treatment and microchipped,Enda kitten white sox,adoptable,2023-07-22T22:56:26+0000
65559526,Cat,Domestic Short Hair,Baby,Male,Small,"Male, DSH, approx 12 weeks

Mango is new to the rescue and we can&amp;#39;t wait to find out more about...",Mango,adoptable,2023-07-22T22:55:20+0000
65559527,Cat,Domestic Long Hair,Baby,Female,Small,"Female, approx 11 weeks, DLH 

Ember, Ash, Flame, and Wildfire survived a fire. They are new to the rescue and...",Fire Survivor: Ember,adoptable,2023-07-22T22:55:20+0000
65559525,Cat,Domestic Long Hair,Baby,Male,Small,"Male, approx 11 weeks, DLH 

Ember, Ash, Flame, and Wildfire survived a fire. They are new to the rescue and...",Fire Survivor: Flame,adoptable,2023-07-22T22:55:20+0000
65559524,Cat,Domestic Short Hair,Baby,Male,Small,"Male, approx 8 weeks, bobtail/DSH

Blaze, Sparky, and Smokey survived a fire. They are new to the rescue and we...",Fire Survivor: Sparky,adoptable,2023-07-22T22:55:20+0000
65559519,Cat,Domestic Short Hair,Baby,Female,Small,"Female, DSH, approx 10 weeks

The Sunnydale Kittens: Buffy, Willow, Angelus, Xander, Spike and Tara are new to the rescue...",Sunnydale Kitten: Tara,adoptable,2023-07-22T22:55:19+0000
65559521,Cat,Domestic Medium Hair,Baby,Male,Medium,"Male, DMH/Maine Coon, approx 14 weeks

Prince is new to the rescue and we can&amp;#39;t wait to find out more...",Prince,adoptable,2023-07-22T22:55:19+0000
65559520,Cat,Domestic Short Hair,Baby,Male,Small,"Male, approx 8 weeks, bobtail/DSH

Blaze, Sparky, and Smokey survived a fire. They are new to the rescue and we...",Fire Survivor: Smokey,adoptable,2023-07-22T22:55:19+0000
65559522,Cat,Domestic Short Hair,Young,Female,Medium,"Female, DSH, approx 2 years old

Oolong is new to the rescue and we can&amp;#39;t wait to find out more...",Oolong,adoptable,2023-07-22T22:55:19+0000
65559515,Cat,American Bobtail,Baby,Male,Small,"Male, approx 8 weeks, bobtail/DSH

Blaze, Sparky, and Smokey survived a fire. They are new to the rescue and we...",Fire Survivor: Blaze,adoptable,2023-07-22T22:55:19+0000
65559518,Cat,Domestic Long Hair,Baby,Male,Small,"Male, approx 11 weeks, DLH 

Ember, Ash, Flame, and Wildfire survived a fire. They are new to the rescue and...",Fire Survivor: Ash,adoptable,2023-07-22T22:55:19+0000
65559516,Cat,Domestic Short Hair,Baby,Female,Small,"Female, DSH, approx 8 weeks old

Taranais, Himantura, and Raiju are new to the rescue and we can&amp;#39;t wait to...",Kaiju Kitten: Himantura,adoptable,2023-07-22T22:55:19+0000
65559517,Cat,Domestic Long Hair,Baby,Male,Small,"Male, approx 11 weeks, DLH 

Ember, Ash, Flame, and Wildfire survived a fire. They are new to the rescue and...",Fire Survivor: Wildfire,adoptable,2023-07-22T22:55:19+0000
65559523,Cat,Domestic Short Hair,Baby,Female,Small,"Female, DSH, approx 8 weeks old

Taranais, Himantura, and Raiju are new to the rescue and we can&amp;#39;t wait to...",Kaiju Kitten: Raiju,adoptable,2023-07-22T22:55:19+0000
65559508,Cat,Domestic Medium Hair,Young,Male,Medium,,Orange Juice,adoptable,2023-07-22T22:55:10+0000
65559506,Cat,Domestic Short Hair,Baby,Female,Small,,Kavala,adoptable,2023-07-22T22:55:10+0000
65559507,Cat,Domestic Short Hair,Baby,Female,Small,,Ashley Olsen,adoptable,2023-07-22T22:55:10+0000
65559509,Cat,Domestic Short Hair,Baby,Female,Small,,Shimmer,adoptable,2023-07-22T22:55:10+0000
65559508,Cat,Domestic Medium Hair,Young,Male,Medium,,Orange Juice,adoptable,2023-07-22T22:55:10+0000
65559505,Cat,Domestic Short Hair,Adult,Female,Medium,"You can fill out an adoption application online on our official website.
At Laramie Animal Welfare Society, the first step...",Nairobi,adoptable,2023-07-22T22:54:27+0000
65559501,Cat,Domestic Short Hair,Baby,Female,Small,Funny playful little character,Cavatica kitten,adoptable,2023-07-22T22:53:46+0000
65559493,Cat,Calico,Baby,Female,Small,Lively friendly little prancer dancing around ready to play &amp; cuddle,Avery cute kitten calico,adoptable,2023-07-22T22:51:53+0000
65559489,Cat,Domestic Short Hair,Baby,Female,Small,,Amara,adoptable,2023-07-22T22:50:52+0000
65559488,Cat,Domestic Short Hair,Baby,Female,Small,,Aldie,adoptable,2023-07-22T22:50:52+0000
65559490,Cat,Domestic Short Hair,Baby,Female,Small,,Alexie,adoptable,2023-07-22T22:50:52+0000
65559487,Cat,Domestic Medium Hair,Senior,Female,Large,,Abby,adoptable,2023-07-22T22:50:52+0000
65559468,Cat,Tuxedo,Baby,Male,Medium,Meet Intune! A 6 week old tuxedo baby looking for a furever home! To adopt this sweet baby text us...,Intune,adoptable,2023-07-22T22:48:22+0000
65559475,Cat,Domestic Short Hair,Adult,Female,Medium,"Friendly 1 year old female cat available for adoption. Loves pets, does great with other cats, and likes well behaved...",Mila,adoptable,2023-07-22T22:48:10+0000
65559466,Cat,Domestic Short Hair,Baby,Male,Small,"Approx. Birthdate: 12/24/2022

Smoke Stack is a friendly, outgoing kitty who seeks out attention from people. He enjoys playing with...",Smoke Stack,adoptable,2023-07-22T22:46:37+0000
65559464,Cat,Domestic Short Hair,Adult,Female,Medium,"Pregnant Marisol was found under a street light, she needed a safe place to deliver her babies. She was taken...",Marisol,adoptable,2023-07-22T22:45:47+0000
65559462,Cat,Domestic Short Hair,Baby,Female,Small,,TUSC-Stray-tu631,adoptable,2023-07-22T22:45:23+0000
65559457,Cat,Domestic Medium Hair,Young,Female,Medium,Trash Panda came to us in a box after being found in a garbage can. She was in terrible condition...,Trash Panda,adoptable,2023-07-22T22:45:17+0000
65559451,Cat,Domestic Medium Hair,Baby,Female,Small,,Rouge,adoptable,2023-07-22T22:45:17+0000
65559452,Cat,Domestic Short Hair,Baby,Male,Small,,Tails,adoptable,2023-07-22T22:45:17+0000
65559455,Cat,Domestic Short Hair,Baby,Male,Small,,Knuckles,adoptable,2023-07-22T22:45:17+0000
65559453,Cat,Domestic Short Hair,Baby,Female,Small,,Amy Rose,adoptable,2023-07-22T22:45:17+0000
65559456,Cat,Domestic Short Hair,Baby,Male,Small,,Sonic,adoptable,2023-07-22T22:45:17+0000
65559454,Cat,Domestic Medium Hair,Baby,Female,Small,,Omochao,adoptable,2023-07-22T22:45:17+0000
65435571,Cat,Domestic Medium Hair,Baby,Male,Medium,Chris and his sister Meg were found all by themselves behind a produce store. They were scared of humans at...,Chris,adoptable,2023-07-22T22:42:57+0000
65559446,Cat,Domestic Short Hair,Baby,Male,Small,"Rooster is a hoot. He plays hard so will need another kitty around. He loves to play, cuddle and be...",Rooster,adoptable,2023-07-22T22:41:50+0000
65559445,Cat,Domestic Long Hair,Adult,Female,Large,Felicia is a sweet calm cat but she is just a little reserved with meeting some new people. She loves...,Felicia,adoptable,2023-07-22T22:41:40+0000
65435850,Cat,Domestic Medium Hair,Baby,Female,Medium,Chris and his sister Meg were found all by themselves behind a produce store. They were scared of humans at...,Meg,adoptable,2023-07-22T22:40:57+0000
65559444,Cat,Domestic Short Hair,Baby,Male,Medium,"How this pet arrived: Duke was brought in by his previous owner on June 18, 2023. Why this pet is...",Duke,adoptable,2023-07-22T22:40:51+0000
65559423,Cat,Domestic Short Hair,Baby,Male,Large,"Lucas is a sweet boy who loves being pet, but doesn&#039;t love to be around younger/louder cats as he prefers...",Lucas,adoptable,2023-07-22T22:36:54+0000
65559425,Cat,Abyssinian,Adult,Female,Medium,Flora has a thyroid condition so needs medicine every 12 hours plus special renal cat food. She was tossed and...,Flora,adoptable,2023-07-22T22:36:54+0000
65559422,Cat,Domestic Short Hair,Baby,Male,Small,"Approx. Birthdate: 12/24/2022

Smoke Alarm is a friendly, outgoing kitty. He enjoys playing with a variety of toys. Smoke Alarm...",Smoke Alarm,adoptable,2023-07-22T22:36:12+0000
65559417,Cat,Domestic Short Hair,Baby,Female,Small,This cat came from a situation where they did not get the socialization that house cats typically get from a...,Athena,adoptable,2023-07-22T22:36:05+0000
65559418,Cat,Domestic Short Hair,Baby,Male,Small,This cat came from a situation where they did not get the socialization that house cats typically get from a...,Hermes,adoptable,2023-07-22T22:36:05+0000
65559419,Cat,Domestic Short Hair,Adult,Male,Medium,Primary Color: Grey Weight: 2.2lbs Animal has been Neutered,Nidoran,adoptable,2023-07-22T22:36:05+0000
65559420,Cat,Domestic Short Hair,Baby,Female,Small,This cat came from a situation where they did not get the socialization that house cats typically get from a...,Artemis,adoptable,2023-07-22T22:36:05+0000
65559421,Cat,Domestic Short Hair,Baby,Male,Small,Primary Color: White Secondary Color: Black Weight: 2.56lbs Age: 0yrs 3mths 0wks Animal has been Neutered,Poliwag,adoptable,2023-07-22T22:36:05+0000
65559402,Cat,Domestic Medium Hair,Baby,Female,Medium,Munch and her siblings came to us from the local pound where they were dropped off too young.  Their foster...,Munch,adoptable,2023-07-22T22:35:14+0000
65559091,Cat,Domestic Short Hair,Baby,Female,Small,,HARBOR,adoptable,2023-07-22T22:34:21+0000
65559089,Cat,Domestic Short Hair,Baby,Female,Small,,WEST,adoptable,2023-07-22T22:34:21+0000
65559087,Cat,Domestic Short Hair,Baby,Male,Small,,SOUTH,adoptable,2023-07-22T22:34:21+0000
65559359,Cat,Domestic Short Hair,Adult,Male,Small,"Oh my gosh, are you here to read more about little ol me? Oh, where do I start! Well, Im...",RAMSEY,adoptable,2023-07-22T22:34:19+0000
65559051,Cat,Domestic Short Hair,Baby,Male,Small,Hi there! My name is Owl and it&amp;#39;s my pleasure to meet you. If I&amp;#39;m not snoozing on my cat...,OWL,adoptable,2023-07-22T22:34:16+0000
65559049,Cat,Domestic Short Hair,Young,Male,Large,"Bruce lived on the mean streets of downtown Union City for over a year before his rescue, so he has...",Bruce,adoptable,2023-07-22T22:34:13+0000
65559041,Cat,Domestic Short Hair,Adult,Male,Medium,,A281815,adoptable,2023-07-22T22:34:08+0000
65559043,Cat,Domestic Short Hair,Young,Female,Small,,SCARLETT,adoptable,2023-07-22T22:34:07+0000
65559042,Cat,Domestic Short Hair,Baby,Male,Small,,POINDEXTER,adoptable,2023-07-22T22:34:07+0000
65559044,Cat,Domestic Short Hair,Baby,Male,Small,,CORNFLAKES,adoptable,2023-07-22T22:34:07+0000
65559040,Cat,Siamese,Baby,Male,Small,Friendly and social kitten who should be indoor only as light colored cats are prone to getting sunburnt and skin...,SATURN,adoptable,2023-07-22T22:34:03+0000
65559035,Cat,Siamese,Baby,Male,Small,,A531064,adoptable,2023-07-22T22:33:58+0000
65559038,Cat,Domestic Short Hair,Baby,Female,Small,,A531067,adoptable,2023-07-22T22:33:58+0000
65559037,Cat,Domestic Short Hair,Baby,Male,Small,,A531066,adoptable,2023-07-22T22:33:58+0000
65559036,Cat,Domestic Short Hair,Baby,Female,Small,,MISS CHERRY PIE,adoptable,2023-07-22T22:33:58+0000
65559034,Cat,Domestic Short Hair,Baby,Male,Small,,A531065,adoptable,2023-07-22T22:33:58+0000
65559029,Cat,Domestic Short Hair,Baby,Male,Small,,JOSH,adoptable,2023-07-22T22:33:55+0000
65559028,Cat,Domestic Short Hair,Baby,Male,Small,,DRAKE,adoptable,2023-07-22T22:33:55+0000
65559008,Cat,Domestic Short Hair,Young,Male,Small,,DARTH VADER*,adoptable,2023-07-22T22:33:46+0000
65558999,Cat,Domestic Short Hair,Baby,Female,Small,,A509850,adoptable,2023-07-22T22:33:38+0000
65558996,Cat,Domestic Short Hair,Baby,Female,Small,,A509849,adoptable,2023-07-22T22:33:37+0000
65558997,Cat,Domestic Short Hair,Baby,Male,Small,,A509851,adoptable,2023-07-22T22:33:37+0000
65558998,Cat,Domestic Medium Hair,Baby,Male,Small,,A509852,adoptable,2023-07-22T22:33:37+0000
65558990,Cat,Domestic Medium Hair,Baby,Male,Small,,GARY,adoptable,2023-07-22T22:33:32+0000
65558991,Cat,Domestic Short Hair,Baby,Male,Small,,JOE,adoptable,2023-07-22T22:33:32+0000
65558986,Cat,Domestic Short Hair,Baby,Male,Small,,APPLE,adoptable,2023-07-22T22:33:29+0000
65558987,Cat,Domestic Short Hair,Young,Female,Large,,BUBBLEGUM,adoptable,2023-07-22T22:33:29+0000
65558984,Cat,Domestic Medium Hair,Baby,Male,Small,,PEAR,adoptable,2023-07-22T22:33:29+0000
65558983,Cat,Domestic Short Hair,Baby,Female,Small,,ORANGE,adoptable,2023-07-22T22:33:29+0000
65558985,Cat,Domestic Short Hair,Baby,Female,Small,,PEACH,adoptable,2023-07-22T22:33:29+0000
65558978,Cat,Domestic Short Hair,Baby,Female,Small,,A2301861,adoptable,2023-07-22T22:33:20+0000
65558979,Cat,Domestic Short Hair,Baby,Male,Small,,PATCH,adoptable,2023-07-22T22:33:20+0000
65558974,Cat,Domestic Short Hair,Baby,Male,Medium,"Meet Scooter!

Adoption Fee: $285

Adoption Application:

https://forms.gle/NCYmet7DbsGM6zr36

Scooter is the prettest boy. He&#039;s a foster home with his buddy...",Scooter,adoptable,2023-07-22T22:33:02+0000
65558973,Cat,Tabby,Baby,Male,Medium,"Meet Archimedes, an adorable, light brown, striped Tabby who we rescued from a backyard colony in Arleta, CA... along with...",Archimedes,adoptable,2023-07-22T22:32:48+0000
65558972,Cat,Domestic Short Hair,Adult,Female,Medium,"Rhya is a sweet, shy girl who was saved by her foster just before she was turned loose as part...",Rhya,adoptable,2023-07-22T22:32:27+0000
65558970,Cat,Domestic Short Hair,Adult,Male,Large,"Hi there, I&amp;#39;m Autumn! 

I came to Kitty Bungalow after I was rescued by Hope for Paws. I was found...",Autumn,adoptable,2023-07-22T22:31:56+0000
65558967,Cat,Scottish Fold,Baby,Male,Medium,"Due to Luffy&amp;#39;s age and activity level, he must be adopted with one of his littermates (Tina or Aris) or...",Luffy Kuwait,adoptable,2023-07-22T22:30:47+0000
65558953,Cat,Domestic Short Hair,Baby,Male,Medium,"Meet Max!

Adoption Fee: $285

Adoption Application:

https://forms.gle/NCYmet7DbsGM6zr36

This group of 4 kittens are the next litter that are ready...",Max,adoptable,2023-07-22T22:29:06+0000
65558952,Cat,Snowshoe,Adult,Female,Medium,"Bumblebee is a petite, long haired female kitty who is estimated to be around 2 yrs old.  She was trapped...",Bumblebee,adoptable,2023-07-22T22:29:02+0000
65558949,Cat,Domestic Medium Hair,Baby,Male,Small,"MEET LANDON!

Landon is a playful and outgoing 4 month old kitten looking to be adopted into a home with...",Landon,adoptable,2023-07-22T22:28:19+0000
65558941,Cat,Domestic Short Hair,Adult,Female,Medium,"If you are interested in adopting this cat, please fill out our cat adoption questionnaire or if you have questions,...",Suzuki,adoptable,2023-07-22T22:25:24+0000
65558940,Cat,Domestic Short Hair,Baby,Male,Small,"Hi, there! I am so glad you are taking a look at me.

Looking to add lots of fun and...",Popeye,adoptable,2023-07-22T22:25:14+0000
65558938,Cat,Domestic Long Hair,Baby,Female,Small,,Birdie,adoptable,2023-07-22T22:25:10+0000
